Distance,Measured,Free Space loss Predicted,ITM Predicted,DNN Predicted,ITM Squared Error,DNN Squared Error,Free Space Loss Squared Error,,,,,,
3811.2375791139,114.8372777,114.9526813271,114.9157044849,134.221,0.0061507606,375.7286902035,0.0133179971,,,,,,
3811.2375791139,115.3863196,114.9526813271,114.9157044849,134.221,0.2214785866,354.7451857701,0.1880421518,,,,,,
3811.2375791139,113.7083845,114.9526813271,114.9157044849,134.221,1.4576215459,420.7673946508,1.5482745938,,,,,,
3811.2375791139,114.5601297,114.9526813271,114.9157044849,134.221,0.1264334276,386.5498209534,0.1540967799,,,,,,
3811.2375791139,114.6926529,114.9526813271,114.9157044849,134.221,0.0497520095,381.2001296813,0.0676147829,,,,,,
3811.0155559747,114.9730522,114.952175317,114.9151988325,134.217,0.0033470121,370.3295269291,0.0004358442,,,,,,
3811.0155559747,113.4401354,114.952175317,114.9151988325,134.217,2.17581213,431.6781026067,2.2862647105,,,,,,
3811.0155559747,113.6888616,114.952175317,114.9151988325,134.217,1.5039030079,421.4865827232,1.5959615475,,,,,,
3811.0187345518,114.0448144,114.9521825614,114.9152054085,134.219,0.7575805076,406.9977646232,0.8233169804,,,,,,
3811.0187345518,113.8396063,114.9521825614,114.9152054085,134.219,1.1569134421,415.3196875796,1.2378259375,,,,,,
3811.0187345518,115.3266075,114.9521825614,114.9152054085,134.219,0.1692516809,356.8847105891,0.1401940346,,,,,,
3810.9077230764,114.4915133,114.9519295458,114.9149525717,134.218,0.1793008168,389.1342775253,0.2119831194,,,,,,
3810.9077230764,116.757875,114.9519295458,114.9149525717,134.218,3.3963630767,304.8559650156,3.2614389837,,,,,,
3810.9077230764,114.0652261,114.9519295458,114.9149525717,134.218,0.7220350767,406.1342958645,0.7862430007,,,,,,
3810.9077230764,114.6722726,114.9519295458,114.9149525717,134.218,0.0588935687,382.0354595951,0.0782080073,,,,,,
3810.9077230764,114.6817751,114.9519295458,114.9149525717,134.218,0.0543717333,381.6640833434,0.0729834246,,,,,,
3810.9077230764,114.7682749,114.9519295458,114.9149525717,134.218,0.0215143394,378.3307069158,0.0337290289,,,,,,
3810.6857001281,115.3821363,114.9514234923,114.914446876,134.219,0.2187333973,354.8274340524,0.1855135227,,,,,,
3810.6857001281,115.2654458,114.9514234923,114.914446876,134.219,0.1232002446,359.2372168123,0.0986100097,,,,,,
3810.6857001281,114.9487428,114.9514234923,114.914446876,134.219,0.0011762104,371.3428125542,7.18611128821321E-06,,,,,,
3810.6872924409,115.5596855,114.9514271218,114.9144505029,134.219,0.4163282015,348.1700176099,0.3699782547,,,,,,
3810.6872924409,115.887024,114.9514271218,114.9144505029,134.219,0.9458992072,336.0613440646,0.8753415186,,,,,,
3810.6872924409,115.676018,114.9514271218,114.9144505029,134.219,0.5799850526,343.8050964883,0.5250319408,,,,,,
3810.4652695913,116.1591789,114.9509210393,114.9139447782,134.218,1.5506080181,326.1210195218,1.4598870581,,,,,,
3810.4652695913,115.5198732,114.9509210393,114.9139447782,134.218,0.3671492523,349.6199458289,0.3237065612,,,,,,
3810.4652695913,115.1309976,114.9509210393,114.9139447782,134.218,0.0471119274,364.3136606176,0.0324275677,,,,,,
3810.4652695913,114.5318346,114.9509210393,114.9139447782,134.218,0.1460081883,387.5451081562,0.1756334436,,,,,,
3810.4652695913,116.2395104,114.9509210393,114.9139447782,134.218,1.7571242177,323.2260882973,1.6604625406,,,,,,
3810.4652695913,116.4058665,114.9509210393,114.9139447782,134.218,2.225830424,317.2364765548,2.1168662937,,,,,,
3810.3542581678,116.2955419,114.950667987,114.9136919048,134.217,1.9095094093,321.1786604301,1.808685842,,,,,,
3810.3542581678,115.567079,114.950667987,114.9136919048,134.217,0.4269146962,347.7822544642,0.379962537,,,,,,
3810.3574488428,115.1583605,114.9506752602,114.9136991729,134.216,0.059859165,363.193623312,0.0431331588,,,,,,
3810.3574488428,113.5959959,114.9506752602,114.9136991729,134.216,1.7363419155,425.184569084,1.8351561691,,,,,,
3810.3574488428,114.2885912,114.9506752602,114.9136991729,134.216,0.3907599778,397.1016214823,0.4383553028,,,,,,
3810.3574488428,114.275955,114.9506752602,114.9136991729,134.216,0.4067176301,397.605394602,0.4552474296,,,,,,
3810.3574488428,113.5148599,114.9506752602,114.9136991729,134.216,1.9567513115,428.57860472,2.0615657487,,,,,,
3810.1354261853,115.2763443,114.9501691344,114.9131934048,134.217,0.1318785727,358.7484383459,0.1063902387,,,,,,
3810.1354261853,116.3903323,114.9501691344,114.9131934048,134.217,2.1819393157,317.7900812862,2.0740699436,,,,,,
3810.1354261853,115.2768812,114.9501691344,114.9131934048,134.217,0.1322688124,358.7281001581,0.1067407738,,,,,,
3810.1354261853,115.5678689,114.9501691344,114.9131934048,134.217,0.428600004,347.8273900472,0.3815530005,,,,,,
3810.4652695913,119.5211166,114.9509210393,114.9139447782,134.218,21.2260321955,215.9689889064,20.8866874635,,,,,,
3811.5674434084,124.4968254,114.9534330621,114.9164559532,134.217,91.7834787368,94.5595716513,91.0763373148,,,,,,
3813.9939736777,125.0777998,114.958960937,114.9219808647,134.221,103.1406582457,83.8909483037,102.3908999348,,,,,,
3817.6341677949,117.0981873,114.9672470658,114.9302621868,134.237,4.6998992963,294.8711514039,4.5409062817,,,,,,
3822.4914908047,121.8994453,114.9782914332,114.9413015332,134.27,48.4157646798,153.4762875549,47.9023708483,,,,,,
3828.1207843136,119.5039054,114.9910735294,114.9540767846,134.288,20.7009404295,218.0375497362,20.3656514927,,,,,,
3834.7460287294,120.7959761,115.0060930143,114.9690892254,134.27,33.952610649,182.6558710176,33.5227461467,,,,,,
3842.1483600659,123.0617548,115.0228434995,114.9858240191,134.311,65.2206579785,126.1633322329,64.6240948979,,,,,,
3850.2169318654,119.5946991,115.041064878,115.0040366639,134.294,21.0741816024,217.6893950477,20.7355846278,,,,,,
3858.9519166416,118.4813763,115.0607482311,115.023710925,134.349,11.9554498454,250.766977968,11.7006963859,,,,,,
3868.1361899139,114.0151178,115.0813960147,115.0443473305,134.317,1.0593134265,415.2580829571,1.1369492311,,,,,,
3877.876897455,114.7909934,115.1032412541,115.0661814029,134.393,0.075728437,383.2983424296,0.0974987224,,,,,,
3887.8442507511,115.8565707,115.1255380574,115.0884681019,134.369,0.5899816011,345.1951931137,0.5344087246,,,,,,
3897.8168584482,118.2065268,115.1477894798,115.1107053591,134.436,9.5841103937,262.4877338503,9.3558739937,,,,,,
3907.7932476667,116.3184268,115.1699924497,115.1328947841,134.408,1.4054861607,329.3344130494,1.318901457,,,,,,
3917.7751432902,116.7791699,115.1921510167,115.1550425421,134.466,2.6377896746,311.7989638405,2.5186289359,,,,,,
3927.758265452,117.8237106,115.2142559112,115.177136172,134.437,7.0043562032,277.9652338374,6.8092537729,,,,,,
3937.634444504,112.9577475,115.2360687944,115.1989387109,134.496,5.0229380439,465.7504594688,5.1907479207,,,,,,
3947.1776267687,117.5512207,115.2570942971,115.2199518992,134.539,5.4348142216,287.2611197601,5.2630159527,,,,,,
3957.0558578188,113.6625102,115.2788045033,115.2416516081,134.5,2.4936875869,438.0016853087,2.6124072747,,,,,,
3966.6010512542,112.939562,115.2997313399,115.2625652156,134.591,5.3963439395,467.7460744438,5.5703993129,,,,,,
3976.0361933636,112.0593696,115.3203674684,115.2831921339,134.567,10.3930317299,507.494131439,10.634107098,,,,,,
3985.6934023314,114.8451934,115.3414386418,115.3042524886,134.587,0.2107352468,392.3095876898,0.2462593401,,,,,,
3995.4625840131,118.1531067,115.3627022474,115.3255040239,134.652,7.9953368941,270.5331940082,7.7863570092,,,,,,
4005.6749458098,122.0784147,115.3848749685,115.3476627171,134.601,45.3030222557,158.9764232674,44.8034741366,,,,,,
4016.2194824087,117.3809715,115.407709658,115.3704842256,134.687,4.0420590804,299.2909861008,3.8937622972,,,,,,
4027.3182669685,115.1496279,115.4316799263,115.3944422636,134.681,0.0599340726,383.2734983419,0.0795533455,,,,,,
4038.974925234,114.2344446,115.4567840268,115.4195328249,134.727,1.4044341007,420.8469832597,1.4941136744,,,,,,
4050.9619821461,110.9824929,115.4825242349,115.4452585425,134.749,19.9162771803,565.7979200184,20.250282015,,,,,,
4063.6178963442,109.7803887,115.5096181732,115.4723384821,134.769,32.3982923221,625.5806998223,32.8240703561,,,,,,
4076.493229646,111.9329395,115.5370953945,115.4998017752,134.792,12.7225064905,523.4056522417,12.9899397115,,,,,,
4089.4805115762,110.8754553,115.564723745,115.5274146545,134.811,21.6407258359,574.0118641419,21.9892385495,,,,,,
4102.5797175944,112.289367,115.5925014594,115.555180799,134.834,10.6655397698,508.9821613607,10.9106972572,,,,,,
4115.7891146997,114.6871653,115.6204231716,115.5830868701,134.85,0.8026754597,408.1545299155,0.8709702548,,,,,,
4129.2214465454,116.110658,115.6487243737,115.6113731606,134.89,0.2492853509,353.528064685,0.2133826751,,,,,,
4142.7665144095,113.3775099,115.6771700316,115.6398042392,134.913,5.117975677,464.2081436492,5.2884367207,,,,,,
4156.0886934126,116.8788727,115.7050570288,115.6676751389,134.923,1.4669995321,325.9515125646,1.3778432301,,,,,,
4169.6295995126,118.3829251,115.7333104276,115.6959126168,134.933,7.2200360851,274.004288645,7.0204579123,,,,,,
4183.2759184513,110.7174657,115.7616910971,115.7242768454,134.936,25.0681578457,586.0531329543,25.4442098572,,,,,,
4196.5809733826,112.6549202,115.7892730326,115.7518409202,134.926,9.5909179474,496.1346309368,9.8241676791,,,,,,
4209.8723073999,121.1048527,115.8167393499,115.7792826801,134.929,28.3616960366,192.5197125967,27.9641428037,,,,,,
4222.824648574,125.8559498,115.8434218442,115.8059460749,134.98,101.0025748752,85.3230963973,100.2507160649,,,,,,
4235.3319992886,125.3590309,115.8691100767,115.8316176458,135.093,90.7716033173,94.8475191308,90.0585972322,,,,,,
4247.2887764117,123.4796107,115.8935966872,115.8560857449,135.098,58.1181327418,135.6150919486,57.5476086028,,,,,,
4258.815282594,124.572493,115.9171369639,115.8796206453,135.125,75.5660297749,112.3707486571,74.9151881109,,,,,,
4270.0338847106,119.8605475,115.9399873144,115.902471795,135.173,15.6663632864,238.0062906398,15.3707921692,,,,,,
4281.4006054053,116.1904325,115.9630782098,115.9255805735,135.288,0.070146543,368.8922351321,0.0516899733,,,,,,
4293.47907937,115.5099474,115.9875479085,115.9500821761,135.397,0.1937186212,398.7630617416,0.2281022457,,,,,,
4305.8261252439,112.1699057,116.0124906565,115.9750494016,135.479,14.4791185899,548.4539778323,14.7654591481,,,,,,
4318.441357643,115.1803925,116.0379014163,116.0004849909,135.589,0.6725516936,418.1864469041,0.7353215415,,,,,,
4330.6545758982,115.4249433,116.0624317804,116.0250364083,135.63,0.3601117386,411.5240964356,0.4063915627,,,,,,
4343.1245655866,112.9133335,116.0874065987,116.0500306059,135.711,9.8388687339,523.3876244852,10.0747400358,,,,,,
4355.8348982989,111.8372121,116.1127890887,116.0754325717,135.791,17.9625127664,577.2865367916,18.2805585861,,,,,,
4369.6562508239,111.6765676,116.1403063576,116.1029616076,135.864,19.5929639105,589.4908376662,19.9249636958,,,,,,
4384.6725944512,113.0089591,116.1701042858,116.1327702189,135.956,9.7581959067,530.0604122831,9.9928388859,,,,,,
4400.7482268879,113.0587283,116.2018913403,116.1645686544,136.032,9.646244307,531.4072305306,9.8794738978,,,,,,
4418.0839028997,111.2640738,116.2360400712,116.1987285585,136.111,24.3508175855,622.5487182378,24.7204486017,,,,,,
4435.5494346105,111.1605931,116.2703093642,116.2330117926,136.215,25.7294313934,631.8892256562,26.1092003009,,,,,,
4452.7043034427,112.2761381,116.3038379936,116.2665488129,136.298,15.9233776579,583.2158297891,16.2223664325,,,,,,
4468.8916170525,111.3883122,116.335357326,116.2980761498,136.426,24.1057820429,628.3889716383,24.4732554785,,,,,,
4484.0255178891,111.5530758,116.3647223956,116.3274502906,136.456,22.7946517765,605.3530860393,23.1519429614,,,,,,
4497.8979980005,112.2878621,116.3915529352,150.7043741297,136.157,1475.8283965316,572.6993611888,16.8402784709,,,,,,
4510.1852416145,112.6394846,116.4152484774,116.3776964714,136.219,13.9742279958,557.7870336692,14.2563928577,,,,,,
4520.7974880485,114.2385972,116.4356619465,116.3981229247,136.257,4.6635513557,486.7496173094,4.8270935005,,,,,,
4529.8652921655,112.6029816,116.4530666326,116.4155398253,136.301,14.535600221,562.9239491171,14.8231547583,,,,,,
4537.73607446,112.7782959,116.4681455406,116.4306141885,136.329,13.3394288807,554.1647495238,13.6149903705,,,,,,
4544.9808926644,110.1728222,116.4820021223,116.4444569546,136.319,39.3334024949,678.4033779892,39.8057512921,,,,,,
4551.4932585089,109.3668502,116.4944389632,116.4567774249,136.219,50.2670680548,712.0972198484,50.8025215768,,,,,,
4557.2871770931,111.4336756,116.5054888166,173.5574325074,136.052,3859.3611722943,604.0940303116,25.7232893036,,,,,,
4562.260907709,111.7678161,116.5149632508,178.0441055902,136.012,4392.5465485932,588.5565228618,22.5354060717,,,,,,
4565.9759725501,109.8641298,116.5220333226,166.072496968,136.028,3159.3805396949,682.6133464476,44.3276793165,,,,,,
4568.8821213009,111.3398407,116.5275599521,116.4897177898,135.991,26.5212340396,613.1645331986,26.9124310389,,,,,,
4571.3188139327,111.851556,116.5321911072,116.4943461006,136.102,21.5554999184,604.1982272371,21.9083450064,,,,,,
4573.1830662959,113.3770734,116.5357326211,116.4981555414,136.432,9.7411537334,533.745217485,9.9771280751,,,,,,
4573.9277938363,110.871704,116.537146974,116.4996898962,136.48,31.6742252479,652.3067197676,32.0972440915,,,,,,
4573.8966922516,112.4503348,116.5370879119,116.4996093684,136.412,16.3966245304,571.3374036633,16.7015509974,,,,,,
4573.4271988219,114.8600209,116.5361962919,116.4986915929,136.353,2.6852416399,459.3297281428,2.8095639446,,,,,,
4572.5269730402,110.698062,116.5344864076,116.4969527165,136.292,33.6271335416,651.5735107798,34.0638498659,,,,,,
4571.9804755189,111.5055201,116.5334482288,116.4958833636,136.224,24.9037255023,606.5127662249,25.280061268,,,,,,
4571.3517226001,116.2813646,116.5322536362,116.4946530845,136.133,0.0454919776,392.2631935977,0.0629453085,,,,,,
4570.6310586607,113.5479203,116.5308842161,116.4932571843,136.087,8.6750093621,507.108950535,8.8980737246,,,,,,
4569.5083903806,111.8260072,116.528750469,116.4911204787,136.067,21.7632819032,585.3009006209,22.1157942543,,,,,,
4567.8548728229,113.8790926,116.5256068332,116.4879712334,136.019,6.8062477237,490.8842327174,7.0040375866,,,,,,
4565.2179366463,112.5679076,116.5205911856,116.4829685724,136.035,15.3277024173,549.2035557965,15.6237075281,,,,,,
4562.0467931933,112.0513268,116.514555598,116.4769367819,136.003,19.5860237123,572.533544766,19.9204113031,,,,,,
4558.7583438804,113.4517402,116.5082923112,116.4706842321,135.979,9.1140230692,506.7117962635,9.3425108086,,,,,,
4555.7082955208,112.0824721,116.5024790507,116.4648892806,135.962,19.2055803451,569.0862113877,19.5364614444,,,,,,
4552.8739079578,110.5313389,116.4970733404,116.4595165032,135.938,35.1432896949,646.1591704389,35.5899874135,,,,,,
4550.4884328371,111.7373045,116.4925211819,116.4549996258,135.951,22.2566472996,586.5452117217,22.6120856919,,,,,,
4548.3037795158,114.0296064,116.488350154,116.4508672501,135.956,5.862504104,478.0517074957,6.045420848,,,,,,
4546.2878939943,111.8568597,116.4844995668,116.4470423619,135.894,21.0697768694,576.8230281899,21.4150507364,,,,,,
4544.4878694889,120.8010332,116.4810598571,116.4435975238,135.874,18.987245672,226.5918094819,18.662169683,,,,,,
4543.333825778,132.0736448,116.4788538508,116.4413828578,135.854,244.3676134285,14.1402712302,243.1975047506,,,,,,
4542.7427429358,131.4810123,116.4777237523,116.4402283022,135.834,226.2251832672,18.5759939742,225.0986672442,,,,,,
4543.7279672536,123.3272298,116.4796073329,116.4420854121,135.791,47.4052132417,148.3955252056,46.8899334521,,,,,,
4546.0483162217,132.062557,116.4840418305,149.8992289596,135.509,318.146866593,9.8938116662,242.690134887,,,,,,
4549.7025827722,133.0453157,116.491021036,179.0662926066,135.208,2117.9303154358,3.9628239823,274.0446718209,,,,,,
4555.2391647223,131.2048251,116.5015845623,188.0415399427,135.036,3230.4121541121,15.430558045,216.1852823086,,,,,,
4562.2888362214,130.5967687,116.5150164225,183.7579590425,135.133,2826.1121586263,22.1203846613,198.2957472035,,,,,,
4570.7359228536,129.0944637,116.5310834945,167.7559051889,135.3,1494.7070580029,38.5459229884,157.8385221868,,,,,,
4580.4388398955,127.7557041,116.5495026594,156.6293800587,135.303,833.6891633679,57.430568748,125.5789507279,,,,,,
4591.4725556545,127.6909402,116.5704007426,149.2044593288,135.334,462.831505306,59.0908883688,123.6663978247,,,,,,
4603.9365764925,126.4550694,116.5939475308,116.5563608494,135.378,97.9844309694,80.4955386912,97.2417245196,,,,,,
4617.7396944501,127.8963672,116.6199498421,116.5823639235,135.427,128.0066701416,57.5873477732,127.1575884289,,,,,,
4632.3417511239,123.5240762,116.6473727267,116.6097696946,135.485,47.8076344507,144.5747435482,47.289050659,,,,,,
4647.5632173934,116.7232635,116.6758670045,116.6382563479,135.548,0.0072262159,358.6378637434,0.0022464278,,,,,,
4663.0105879239,113.2806934,116.7046889185,116.6670760417,135.661,11.4675873958,503.2532450096,11.7237453105,,,,,,
4678.6386578063,110.9778103,116.7337509852,116.6961500192,135.714,32.6994091437,615.049409156,33.1308531716,,,,,,
4694.2971939303,112.0956149,116.7627725096,116.7251929215,135.778,21.432992657,564.5559001003,21.7823601528,,,,,,
4709.9131418593,111.7679353,116.7916188497,116.7540692219,135.856,24.861531487,587.7261860484,25.2373964077,,,,,,
4725.4759965671,114.7317463,116.8202721165,116.7827492736,136.011,4.2066131976,453.7008076844,4.3619400861,,,,,,
4741.3923928153,113.3777923,116.8494788585,116.8119683008,136.032,11.7935648045,515.3448310385,12.0526075607,,,,,,
4757.6986673685,112.9684397,116.8792995307,116.8417886695,136.079,15.0028322392,539.7983242137,15.2948246155,,,,,,
4773.9818036461,122.1189778,116.9089760736,116.8714735425,136.202,27.5363009322,200.3929645269,27.1441179888,,,,,,
4790.1395576763,112.8483876,116.9383242169,116.9008256238,136.275,16.422253937,549.227928563,16.72758153,,,,,,
4805.6897165883,110.9064453,116.9664754227,116.9289794482,136.284,36.2709175664,647.3744757719,36.7239650877,,,,,,
4820.6745671786,114.0715558,116.9935171717,116.9560168475,136.35,8.3201155344,499.9447449329,8.5378582578,,,,,,
4834.9739272844,115.1100334,117.0192436166,116.9817358807,136.431,3.5032701762,454.5836167583,3.6450836513,,,,,,
